timestamp,phase,lat,lon,alt,yaw_deg,distance_m,forward_error_m,right_error_m,roll_pwm,pitch_pwm,throttle_pwm,extra
2026-04-16T17:32:15,Connected,50.450739,30.461242,0.00,2.60,,,,,,,initial connection ok
2026-04-16T17:32:33,Armed,50.450739,30.461242,0.00,1.96,,,,,,,vehicle armed
2026-04-16T17:32:33,Climb to calibration alt,50.450739,30.461242,0.00,1.96,,,,,,1520,
2026-04-16T17:32:34,Climb to calibration alt,50.450739,30.461242,0.00,1.95,,,,,,1520,
2026-04-16T17:32:34,Climb to calibration alt,50.450739,30.461242,0.00,1.95,,,,,,1520,
2026-04-16T17:32:35,Climb to calibration alt,50.450739,30.461242,0.00,1.94,,,,,,1520,
2026-04-16T17:32:35,Climb to calibration alt,50.450739,30.461242,0.00,1.94,,,,,,1520,
2026-04-16T17:32:35,Climb to calibration alt,50.450739,30.461242,0.00,1.93,,,,,,1520,
2026-04-16T17:32:36,Climb to calibration alt,50.450739,30.461242,0.02,1.92,,,,,,1520,
2026-04-16T17:32:36,Climb to calibration alt,50.450739,30.461242,0.08,1.92,,,,,,1520,
2026-04-16T17:32:36,Climb to calibration alt,50.450739,30.461242,0.11,1.91,,,,,,1520,
2026-04-16T17:32:37,Climb to calibration alt,50.450739,30.461242,0.49,1.90,,,,,,1520,
2026-04-16T17:32:37,Climb to calibration alt,50.450739,30.461242,0.89,1.89,,,,,,1520,
2026-04-16T17:32:37,Climb to calibration alt,50.450739,30.461242,1.28,1.89,,,,,,1520,
2026-04-16T17:32:38,Climb to calibration alt,50.450739,30.461242,2.24,1.89,,,,,,1520,
2026-04-16T17:32:38,Climb to calibration alt,50.450739,30.461241,2.77,1.89,,,,,,1520,
2026-04-16T17:32:38,Climb to calibration alt,50.450739,30.461241,3.80,0.50,,,,,,1520,
2026-04-16T17:32:39,Climb to calibration alt,50.450740,30.461241,4.36,0.50,,,,,,1520,
2026-04-16T17:32:39,Climb to calibration alt,50.450740,30.461240,4.96,0.49,,,,,,1520,
2026-04-16T17:32:39,Climb to calibration alt,50.450740,30.461240,6.21,0.51,,,,,,1520,
2026-04-16T17:32:40,Climb to calibration alt,50.450740,30.461239,6.87,0.51,,,,,,1520,
2026-04-16T17:32:41,Calibration altitude stabilize,50.450741,30.461237,10.67,0.46,1245.57,,,,,1504,alt_err=9.33 vz_down=-2.19 stable=0/4
2026-04-16T17:32:42,Calibration altitude stabilize,50.450741,30.461237,11.23,0.46,1245.57,,,,,1504,alt_err=8.77 vz_down=-2.27 stable=0/4
2026-04-16T17:32:42,Calibration altitude stabilize,50.450742,30.461237,11.76,0.46,1245.58,,,,,1504,alt_err=8.24 vz_down=-2.04 stable=0/4
2026-04-16T17:32:42,Calibration altitude stabilize,50.450742,30.461236,12.81,0.48,1245.59,,,,,1504,alt_err=7.19 vz_down=-1.94 stable=0/4
2026-04-16T17:32:43,Calibration altitude stabilize,50.450742,30.461236,13.30,0.48,1245.59,,,,,1498,alt_err=6.70 vz_down=-1.89 stable=0/4
2026-04-16T17:32:43,Calibration altitude stabilize,50.450743,30.461236,14.13,0.47,1245.60,,,,,1498,alt_err=5.87 vz_down=-1.58 stable=0/4
2026-04-16T17:32:43,Calibration altitude stabilize,50.450743,30.461235,14.55,0.47,1245.60,,,,,1498,alt_err=5.45 vz_down=-1.69 stable=0/4
2026-04-16T17:32:44,Calibration altitude stabilize,50.450744,30.461235,15.36,0.48,1245.62,,,,,1498,alt_err=4.64 vz_down=-1.61 stable=0/4
2026-04-16T17:32:44,Calibration altitude stabilize,50.450744,30.461235,15.77,0.47,1245.63,,,,,1498,alt_err=4.23 vz_down=-1.72 stable=0/4
2026-04-16T17:32:44,Calibration altitude stabilize,50.450745,30.461234,16.65,0.48,1245.64,,,,,1498,alt_err=3.35 vz_down=-1.71 stable=0/4
2026-04-16T17:32:45,Calibration altitude stabilize,50.450745,30.461234,17.09,0.48,1245.65,,,,,1492,alt_err=2.91 vz_down=-1.81 stable=0/4
2026-04-16T17:32:45,Calibration altitude stabilize,50.450745,30.461233,17.53,0.49,1245.65,,,,,1492,alt_err=2.47 vz_down=-1.75 stable=0/4
2026-04-16T17:32:45,Calibration altitude stabilize,50.450746,30.461233,18.34,0.52,1245.66,,,,,1492,alt_err=1.66 vz_down=-1.60 stable=0/4
2026-04-16T17:32:46,Calibration altitude stabilize,50.450746,30.461233,18.76,0.52,1245.66,,,,,1492,alt_err=1.24 vz_down=-1.73 stable=0/4
2026-04-16T17:32:46,Calibration altitude stabilize,50.450746,30.461232,19.19,0.51,1245.66,,,,,1476,alt_err=0.81 vz_down=-1.64 stable=0/4
2026-04-16T17:32:47,Calibration altitude stabilize,50.450747,30.461231,19.94,0.52,1245.65,,,,,1476,alt_err=0.06 vz_down=-1.35 stable=0/4
2026-04-16T17:32:47,Calibration altitude stabilize,50.450747,30.461231,20.28,0.52,1245.64,,,,,1476,alt_err=-0.28 vz_down=-1.37 stable=0/4
2026-04-16T17:32:47,Calibration altitude stabilize,50.450748,30.461230,20.91,0.51,1245.64,,,,,1476,alt_err=-0.91 vz_down=-1.14 stable=0/4
2026-04-16T17:32:48,Calibration altitude stabilize,50.450748,30.461229,21.16,0.50,1245.64,,,,,1478,alt_err=-1.16 vz_down=-0.90 stable=0/4
2026-04-16T17:32:48,Calibration altitude stabilize,50.450749,30.461228,21.61,0.45,1245.63,,,,,1478,alt_err=-1.61 vz_down=-0.92 stable=0/4
2026-04-16T17:32:48,Calibration altitude stabilize,50.450749,30.461228,21.84,0.45,1245.64,,,,,1478,alt_err=-1.84 vz_down=-0.88 stable=0/4
2026-04-16T17:32:49,Calibration altitude stabilize,50.450750,30.461227,22.21,0.48,1245.64,,,,,1478,alt_err=-2.21 vz_down=-0.69 stable=0/4
2026-04-16T17:32:49,Calibration altitude stabilize,50.450750,30.461227,22.37,0.48,1245.65,,,,,1478,alt_err=-2.37 vz_down=-0.64 stable=0/4
2026-04-16T17:32:49,Calibration altitude stabilize,50.450750,30.461226,22.50,0.46,1245.64,,,,,1478,alt_err=-2.50 vz_down=-0.48 stable=0/4
2026-04-16T17:32:50,Calibration altitude stabilize,50.450751,30.461225,22.67,0.48,1245.64,,,,,1478,alt_err=-2.67 vz_down=-0.24 stable=0/4
2026-04-16T17:32:50,Calibration altitude stabilize,50.450751,30.461225,22.73,0.50,1245.64,,,,,1478,alt_err=-2.73 vz_down=-0.28 stable=0/4
2026-04-16T17:32:50,Calibration altitude stabilize,50.450752,30.461224,22.80,0.48,1245.65,,,,,1478,alt_err=-2.80 vz_down=-0.32 stable=0/4
2026-04-16T17:32:51,Calibration altitude stabilize,50.450752,30.461223,22.89,0.44,1245.64,,,,,1478,alt_err=-2.89 vz_down=-0.08 stable=0/4
2026-04-16T17:32:51,Calibration altitude stabilize,50.450753,30.461223,22.90,0.43,1245.64,,,,,1478,alt_err=-2.90 vz_down=-0.08 stable=0/4
2026-04-16T17:32:51,Calibration altitude stabilize,50.450753,30.461222,22.90,0.45,1245.64,,,,,1478,alt_err=-2.90 vz_down=0.21 stable=0/4
2026-04-16T17:32:52,Calibration altitude stabilize,50.450753,30.461221,22.85,0.47,1245.63,,,,,1478,alt_err=-2.85 vz_down=0.16 stable=0/4
2026-04-16T17:32:52,Calibration altitude stabilize,50.450754,30.461220,22.83,0.52,1245.61,,,,,1478,alt_err=-2.83 vz_down=0.06 stable=0/4
2026-04-16T17:32:53,Calibration altitude stabilize,50.450754,30.461219,22.82,0.53,1245.59,,,,,1478,alt_err=-2.82 vz_down=0.02 stable=0/4
2026-04-16T17:32:53,Calibration altitude stabilize,50.450755,30.461219,22.83,0.52,1245.58,,,,,1478,alt_err=-2.83 vz_down=-0.05 stable=0/4
2026-04-16T17:32:53,Calibration altitude stabilize,50.450755,30.461218,22.91,0.50,1245.54,,,,,1478,alt_err=-2.91 vz_down=-0.12 stable=0/4
2026-04-16T17:32:54,Calibration altitude stabilize,50.450755,30.461217,22.94,0.51,1245.53,,,,,1478,alt_err=-2.94 vz_down=-0.22 stable=0/4
2026-04-16T17:32:54,Calibration altitude stabilize,50.450756,30.461216,23.10,0.49,1245.48,,,,,1468,alt_err=-3.10 vz_down=-0.36 stable=0/4
2026-04-16T17:32:54,Calibration altitude stabilize,50.450756,30.461215,23.19,0.48,1245.46,,,,,1468,alt_err=-3.19 vz_down=-0.31 stable=0/4
2026-04-16T17:32:55,Calibration altitude stabilize,50.450756,30.461214,23.27,0.48,1245.43,,,,,1468,alt_err=-3.27 vz_down=-0.33 stable=0/4
2026-04-16T17:32:55,Calibration altitude stabilize,50.450756,30.461213,23.45,0.49,1245.39,,,,,1468,alt_err=-3.45 vz_down=-0.36 stable=0/4
