timestamp,phase,lat,lon,alt,yaw_deg,distance_m,forward_error_m,right_error_m,roll_pwm,pitch_pwm,throttle_pwm,extra
2026-04-16T17:40:32,Calibration altitude stabilize,50.450735,30.461246,12.15,359.22,1245.61,,,,,1504,alt_err=7.85 vz_down=-0.85 stable=0/4
2026-04-16T17:40:32,Calibration altitude stabilize,50.450735,30.461247,12.35,359.23,1245.61,,,,,1504,alt_err=7.65 vz_down=-0.86 stable=0/4
2026-04-16T17:40:32,Calibration altitude stabilize,50.450735,30.461247,12.58,359.24,1245.62,,,,,1504,alt_err=7.42 vz_down=-0.97 stable=0/4
2026-04-16T17:40:33,Calibration altitude stabilize,50.450735,30.461247,13.09,359.24,1245.63,,,,,1498,alt_err=6.91 vz_down=-1.12 stable=0/4
2026-04-16T17:40:33,Calibration altitude stabilize,50.450735,30.461248,13.40,359.23,1245.64,,,,,1498,alt_err=6.60 vz_down=-1.22 stable=0/4
2026-04-16T17:40:34,Calibration altitude stabilize,50.450735,30.461248,13.85,359.18,1245.65,,,,,1498,alt_err=6.15 vz_down=-0.82 stable=0/4
2026-04-16T17:40:34,Calibration altitude stabilize,50.450734,30.461248,14.06,359.17,1245.65,,,,,1498,alt_err=5.94 vz_down=-0.93 stable=0/4
2026-04-16T17:40:34,Calibration altitude stabilize,50.450734,30.461249,14.29,359.18,1245.65,,,,,1498,alt_err=5.71 vz_down=-0.94 stable=0/4
2026-04-16T17:40:35,Calibration altitude stabilize,50.450734,30.461249,14.74,359.19,1245.65,,,,,1498,alt_err=5.26 vz_down=-0.83 stable=0/4
2026-04-16T17:40:35,Calibration altitude stabilize,50.450734,30.461250,14.97,359.19,1245.65,,,,,1498,alt_err=5.03 vz_down=-0.99 stable=0/4
2026-04-16T17:40:35,Calibration altitude stabilize,50.450733,30.461250,15.45,359.21,1245.66,,,,,1498,alt_err=4.55 vz_down=-0.93 stable=0/4
2026-04-16T17:40:36,Calibration altitude stabilize,50.450733,30.461250,15.69,359.21,1245.66,,,,,1498,alt_err=4.31 vz_down=-0.98 stable=0/4
2026-04-16T17:40:36,Calibration altitude stabilize,50.450733,30.461251,15.94,359.20,1245.66,,,,,1498,alt_err=4.06 vz_down=-1.12 stable=0/4
2026-04-16T17:40:36,Calibration altitude stabilize,50.450733,30.461251,16.46,359.18,1245.65,,,,,1498,alt_err=3.54 vz_down=-0.95 stable=0/4
2026-04-16T17:40:37,Calibration altitude stabilize,50.450732,30.461251,16.69,359.19,1245.65,,,,,1498,alt_err=3.31 vz_down=-0.84 stable=0/4
2026-04-16T17:40:37,Calibration altitude stabilize,50.450732,30.461252,17.08,359.18,1245.64,,,,,1492,alt_err=2.92 vz_down=-0.78 stable=0/4
2026-04-16T17:40:37,Calibration altitude stabilize,50.450732,30.461252,17.30,359.18,1245.64,,,,,1492,alt_err=2.70 vz_down=-0.88 stable=0/4
2026-04-16T17:40:38,Calibration altitude stabilize,50.450731,30.461252,17.53,359.18,1245.63,,,,,1492,alt_err=2.47 vz_down=-0.92 stable=0/4
2026-04-16T17:40:38,Calibration altitude stabilize,50.450731,30.461253,18.01,359.21,1245.63,,,,,1492,alt_err=1.99 vz_down=-1.00 stable=0/4
2026-04-16T17:40:38,Calibration altitude stabilize,50.450731,30.461253,18.25,359.22,1245.63,,,,,1492,alt_err=1.75 vz_down=-0.89 stable=0/4
2026-04-16T17:40:39,Calibration altitude stabilize,50.450730,30.461254,18.67,359.21,1245.61,,,,,1492,alt_err=1.33 vz_down=-1.02 stable=0/4
2026-04-16T17:40:39,Calibration altitude stabilize,50.450730,30.461254,18.92,359.19,1245.61,,,,,1492,alt_err=1.08 vz_down=-0.92 stable=0/4
2026-04-16T17:40:40,Calibration altitude stabilize,50.450730,30.461254,19.18,359.18,1245.59,,,,,1476,alt_err=0.82 vz_down=-1.11 stable=0/4
2026-04-16T17:40:40,Calibration altitude stabilize,50.450729,30.461254,19.68,359.19,1245.57,,,,,1476,alt_err=0.32 vz_down=-0.84 stable=0/4
2026-04-16T17:40:40,Calibration altitude stabilize,50.450729,30.461254,19.88,359.22,1245.55,,,,,1488,alt_err=0.12 vz_down=-0.74 stable=0/4
2026-04-16T17:40:41,Calibration altitude stabilize,50.450728,30.461254,20.22,359.19,1245.53,,,,,1488,alt_err=-0.22 vz_down=-0.56 stable=1/4
2026-04-16T17:40:41,Calibration altitude stabilize,50.450728,30.461255,20.37,359.19,1245.52,,,,,1488,alt_err=-0.37 vz_down=-0.61 stable=2/4
2026-04-16T17:40:41,Calibration altitude stabilize,50.450728,30.461255,20.52,359.21,1245.52,,,,,1488,alt_err=-0.52 vz_down=-0.59 stable=3/4
2026-04-16T17:40:54,Climb to mission altitude,50.450691,30.461274,-0.26,358.72,,,,,,1548,
2026-04-16T17:40:54,Climb to mission altitude,50.450691,30.461274,-0.25,358.69,,,,,,1548,
2026-04-16T17:40:54,Climb to mission altitude,50.450691,30.461274,-0.20,358.62,,,,,,1548,
2026-04-16T17:40:55,Climb to mission altitude,50.450691,30.461274,-0.14,358.61,,,,,,1548,
2026-04-16T17:40:55,Climb to mission altitude,50.450691,30.461274,0.73,358.68,,,,,,1548,
2026-04-16T17:40:55,Climb to mission altitude,50.450691,30.461274,1.23,358.68,,,,,,1548,
2026-04-16T17:40:56,Climb to mission altitude,50.450691,30.461274,1.77,358.68,,,,,,1548,
2026-04-16T17:40:56,Climb to mission altitude,50.450691,30.461274,2.84,358.68,,,,,,1548,
2026-04-16T17:40:56,Climb to mission altitude,50.450691,30.461274,3.42,358.66,,,,,,1548,
2026-04-16T17:40:57,Climb to mission altitude,50.450691,30.461275,4.68,358.67,,,,,,1548,
2026-04-16T17:40:57,Climb to mission altitude,50.450690,30.461275,5.28,358.67,,,,,,1548,
2026-04-16T17:40:58,Climb to mission altitude,50.450690,30.461275,5.91,358.67,,,,,,1548,
2026-04-16T17:40:58,Climb to mission altitude,50.450690,30.461275,7.17,358.66,,,,,,1548,
2026-04-16T17:40:58,Climb to mission altitude,50.450690,30.461275,7.79,358.68,,,,,,1548,
2026-04-16T17:40:59,Climb to mission altitude,50.450690,30.461276,8.92,358.70,,,,,,1548,
2026-04-16T17:40:59,Climb to mission altitude,50.450690,30.461276,9.48,358.70,,,,,,1548,
2026-04-16T17:40:59,Climb to mission altitude,50.450690,30.461277,10.04,358.70,,,,,,1548,
2026-04-16T17:41:00,Climb to mission altitude,50.450690,30.461277,11.09,358.71,,,,,,1548,
2026-04-16T17:41:00,Climb to mission altitude,50.450690,30.461278,11.60,358.71,,,,,,1548,
2026-04-16T17:41:00,Climb to mission altitude,50.450690,30.461278,12.81,358.70,,,,,,1548,
2026-04-16T17:41:01,Climb to mission altitude,50.450690,30.461278,13.45,358.69,,,,,,1548,
2026-04-16T17:41:01,Climb to mission altitude,50.450690,30.461279,14.10,358.71,,,,,,1548,
2026-04-16T17:41:01,Climb to mission altitude,50.450690,30.461279,15.57,358.71,,,,,,1548,
2026-04-16T17:41:02,Climb to mission altitude,50.450690,30.461279,16.31,358.71,,,,,,1548,
2026-04-16T17:41:02,Climb to mission altitude,50.450690,30.461280,17.80,358.71,,,,,,1548,
2026-04-16T17:41:02,Climb to mission altitude,50.450690,30.461280,18.57,358.71,,,,,,1548,
2026-04-16T17:41:03,Climb to mission altitude,50.450690,30.461280,19.35,358.70,,,,,,1548,
2026-04-16T17:41:03,Climb to mission altitude,50.450689,30.461281,20.89,358.70,,,,,,1548,
2026-04-16T17:41:03,Climb to mission altitude,50.450689,30.461281,21.70,358.70,,,,,,1548,
2026-04-16T17:41:04,Climb to mission altitude,50.450689,30.461282,23.33,358.70,,,,,,1548,
2026-04-16T17:41:04,Climb to mission altitude,50.450689,30.461282,24.14,358.70,,,,,,1548,
2026-04-16T17:41:05,Climb to mission altitude,50.450689,30.461282,25.00,358.70,,,,,,1548,
2026-04-16T17:41:05,Climb to mission altitude,50.450689,30.461283,26.80,358.70,,,,,,1548,
2026-04-16T17:41:05,Climb to mission altitude,50.450689,30.461283,27.71,358.71,,,,,,1548,
2026-04-16T17:41:06,Climb to mission altitude,50.450688,30.461283,29.57,358.70,,,,,,1548,
2026-04-16T17:41:06,Climb to mission altitude,50.450688,30.461284,30.44,358.70,,,,,,1548,
2026-04-16T17:41:06,Climb to mission altitude,50.450688,30.461284,32.29,358.68,,,,,,1548,
2026-04-16T17:41:07,Climb to mission altitude,50.450688,30.461284,33.19,358.67,,,,,,1548,
2026-04-16T17:41:07,Climb to mission altitude,50.450688,30.461284,34.06,358.66,,,,,,1548,
2026-04-16T17:41:07,Climb to mission altitude,50.450687,30.461285,35.78,358.69,,,,,,1548,
2026-04-16T17:41:08,Climb to mission altitude,50.450687,30.461285,36.55,358.69,,,,,,1548,
2026-04-16T17:41:08,Climb to mission altitude,50.450687,30.461285,38.03,358.69,,,,,,1548,
2026-04-16T17:41:08,Climb to mission altitude,50.450687,30.461285,38.78,358.68,,,,,,1548,
2026-04-16T17:41:09,Climb to mission altitude,50.450687,30.461286,39.58,358.68,,,,,,1548,
2026-04-16T17:41:09,Climb to mission altitude,50.450686,30.461286,41.11,358.69,,,,,,1548,
2026-04-16T17:41:09,Climb to mission altitude,50.450686,30.461286,41.83,358.70,,,,,,1548,
2026-04-16T17:41:10,Climb to mission altitude,50.450686,30.461286,43.22,358.70,,,,,,1548,
2026-04-16T17:41:10,Climb to mission altitude,50.450685,30.461286,43.87,358.70,,,,,,1548,
2026-04-16T17:41:11,Climb to mission altitude,50.450685,30.461286,44.56,358.70,,,,,,1548,
2026-04-16T17:41:11,Climb to mission altitude,50.450685,30.461286,46.06,358.72,,,,,,1548,
2026-04-16T17:41:11,Climb to mission altitude,50.450685,30.461286,46.72,358.72,,,,,,1548,
2026-04-16T17:41:12,Climb to mission altitude,50.450684,30.461287,48.13,358.73,,,,,,1548,
2026-04-16T17:41:12,Climb to mission altitude,50.450684,30.461287,48.89,358.71,,,,,,1548,
2026-04-16T17:41:12,Climb to mission altitude,50.450684,30.461287,50.23,358.71,,,,,,1548,
2026-04-16T17:41:13,Climb to mission altitude,50.450683,30.461287,50.92,358.72,,,,,,1548,
2026-04-16T17:41:13,Climb to mission altitude,50.450683,30.461288,52.39,358.72,,,,,,1548,
2026-04-16T17:41:13,Climb to mission altitude,50.450683,30.461288,53.13,358.72,,,,,,1548,
2026-04-16T17:41:14,Climb to mission altitude,50.450683,30.461288,53.88,358.72,,,,,,1548,
2026-04-16T17:41:14,Climb to mission altitude,50.450682,30.461288,55.40,358.72,,,,,,1548,
2026-04-16T17:41:14,Climb to mission altitude,50.450682,30.461288,56.17,358.72,,,,,,1548,
2026-04-16T17:41:15,Climb to mission altitude,50.450682,30.461289,57.77,358.72,,,,,,1548,
2026-04-16T17:41:15,Climb to mission altitude,50.450682,30.461289,58.60,358.71,,,,,,1548,
2026-04-16T17:41:16,Climb to mission altitude,50.450682,30.461289,59.38,358.72,,,,,,1548,
2026-04-16T17:41:16,Climb to mission altitude,50.450681,30.461289,60.89,358.71,,,,,,1548,
2026-04-16T17:41:16,Climb to mission altitude,50.450681,30.461290,61.63,358.70,,,,,,1548,
2026-04-16T17:41:17,Climb to mission altitude,50.450681,30.461290,63.12,358.69,,,,,,1548,
2026-04-16T17:41:17,Climb to mission altitude,50.450681,30.461290,63.86,358.69,,,,,,1548,
2026-04-16T17:41:17,Climb to mission altitude,50.450680,30.461290,65.28,358.67,,,,,,1548,
2026-04-16T17:41:18,Climb to mission altitude,50.450679,30.461290,66.06,358.67,,,,,,1548,
2026-04-16T17:41:18,Climb to mission altitude,50.450679,30.461289,66.83,358.66,,,,,,1548,
2026-04-16T17:41:18,Climb to mission altitude,50.450677,30.461289,68.29,358.63,,,,,,1548,
2026-04-16T17:41:19,Climb to mission altitude,50.450676,30.461288,69.05,358.62,,,,,,1548,
2026-04-16T17:41:19,Climb to mission altitude,50.450673,30.461286,70.69,358.61,,,,,,1548,
2026-04-16T17:41:19,Climb to mission altitude,50.450672,30.461285,71.47,358.59,,,,,,1548,
2026-04-16T17:41:20,Climb to mission altitude,50.450670,30.461284,72.25,358.59,,,,,,1548,
2026-04-16T17:41:20,Climb to mission altitude,50.450666,30.461281,73.91,358.64,,,,,,1548,
2026-04-16T17:41:20,Climb to mission altitude,50.450663,30.461279,74.75,358.64,,,,,,1548,
2026-04-16T17:41:21,Climb to mission altitude,50.450658,30.461275,76.36,358.65,,,,,,1548,
2026-04-16T17:41:21,Climb to mission altitude,50.450656,30.461272,77.17,358.66,,,,,,1548,
2026-04-16T17:41:22,Climb to mission altitude,50.450652,30.461270,77.95,358.66,,,,,,1548,
2026-04-16T17:41:22,Climb to mission altitude,50.450646,30.461265,79.57,358.66,,,,,,1548,
2026-04-16T17:41:22,Climb to mission altitude,50.450643,30.461262,80.38,358.67,,,,,,1548,
2026-04-16T17:41:23,Climb to mission altitude,50.450635,30.461256,81.94,358.68,,,,,,1548,
2026-04-16T17:41:23,Climb to mission altitude,50.450631,30.461252,82.67,358.69,,,,,,1548,
2026-04-16T17:41:23,Climb to mission altitude,50.450627,30.461249,83.40,358.69,,,,,,1548,
2026-04-16T17:41:24,Climb to mission altitude,50.450619,30.461242,84.99,358.70,,,,,,1548,
2026-04-16T17:41:24,Climb to mission altitude,50.450614,30.461238,85.80,358.69,,,,,,1548,
2026-04-16T17:41:24,Climb to mission altitude,50.450605,30.461230,87.24,358.70,,,,,,1548,
2026-04-16T17:41:25,Climb to mission altitude,50.450600,30.461226,88.04,358.70,,,,,,1548,
2026-04-16T17:41:25,Climb to mission altitude,50.450595,30.461222,88.86,358.71,,,,,,1548,
2026-04-16T17:41:25,Climb to mission altitude,50.450585,30.461213,90.64,358.72,,,,,,1548,
2026-04-16T17:41:26,Climb to mission altitude,50.450580,30.461209,91.59,358.72,,,,,,1548,
2026-04-16T17:41:26,Climb to mission altitude,50.450569,30.461199,93.53,358.73,,,,,,1548,
2026-04-16T17:41:26,Climb to mission altitude,50.450563,30.461195,94.55,358.72,,,,,,1548,
2026-04-16T17:41:27,Climb to mission altitude,50.450558,30.461190,95.54,358.73,,,,,,1548,
2026-04-16T17:41:27,Climb to mission altitude,50.450546,30.461179,97.45,358.73,,,,,,1548,
2026-04-16T17:41:27,Climb to mission altitude,50.450539,30.461174,98.42,358.74,,,,,,1548,
2026-04-16T17:41:28,Climb to mission altitude,50.450527,30.461163,100.26,358.76,,,,,,1542,
2026-04-16T17:41:28,Climb to mission altitude,50.450521,30.461158,101.18,358.75,,,,,,1542,
2026-04-16T17:41:29,Climb to mission altitude,50.450514,30.461152,102.01,358.75,,,,,,1542,
2026-04-16T17:41:29,Climb to mission altitude,50.450501,30.461141,103.68,358.77,,,,,,1542,
2026-04-16T17:41:29,Climb to mission altitude,50.450494,30.461135,104.54,358.76,,,,,,1542,
2026-04-16T17:41:30,Climb to mission altitude,50.450480,30.461122,106.25,358.77,,,,,,1542,
2026-04-16T17:41:30,Climb to mission altitude,50.450473,30.461116,107.08,358.77,,,,,,1542,
2026-04-16T17:41:30,Climb to mission altitude,50.450458,30.461104,108.75,358.75,,,,,,1542,
2026-04-16T17:41:31,Climb to mission altitude,50.450451,30.461097,109.62,358.75,,,,,,1542,
2026-04-16T17:41:31,Climb to mission altitude,50.450443,30.461091,110.48,358.74,,,,,,1542,
2026-04-16T17:41:31,Climb to mission altitude,50.450428,30.461077,112.20,358.74,,,,,,1542,
2026-04-16T17:41:32,Climb to mission altitude,50.450420,30.461071,113.05,358.73,,,,,,1542,
2026-04-16T17:41:32,Climb to mission altitude,50.450404,30.461057,114.70,358.73,,,,,,1542,
2026-04-16T17:41:32,Climb to mission altitude,50.450395,30.461050,115.46,358.72,,,,,,1542,
2026-04-16T17:41:33,Climb to mission altitude,50.450387,30.461043,116.23,358.72,,,,,,1542,
2026-04-16T17:41:33,Climb to mission altitude,50.450370,30.461028,117.62,358.72,,,,,,1542,
2026-04-16T17:41:33,Climb to mission altitude,50.450362,30.461021,118.29,358.73,,,,,,1542,
2026-04-16T17:41:34,Climb to mission altitude,50.450345,30.461006,119.56,358.71,,,,,,1542,
2026-04-16T17:41:34,Climb to mission altitude,50.450336,30.460999,120.19,358.73,,,,,,1542,
2026-04-16T17:41:35,Climb to mission altitude,50.450327,30.460991,120.82,358.72,,,,,,1542,
2026-04-16T17:41:35,Climb to mission altitude,50.450310,30.460976,122.19,358.73,,,,,,1542,
2026-04-16T17:41:35,Climb to mission altitude,50.450301,30.460968,122.93,358.72,,,,,,1542,
2026-04-16T17:41:36,Climb to mission altitude,50.450283,30.460953,124.42,358.74,,,,,,1542,
2026-04-16T17:41:36,Climb to mission altitude,50.450274,30.460945,125.10,358.74,,,,,,1542,
2026-04-16T17:41:36,Climb to mission altitude,50.450265,30.460937,125.78,358.74,,,,,,1542,
2026-04-16T17:41:37,Climb to mission altitude,50.450246,30.460921,127.16,358.74,,,,,,1542,
2026-04-16T17:41:37,Climb to mission altitude,50.450237,30.460912,127.89,358.75,,,,,,1542,
2026-04-16T17:41:37,Climb to mission altitude,50.450218,30.460896,129.38,358.76,,,,,,1542,
2026-04-16T17:41:38,Climb to mission altitude,50.450209,30.460888,130.12,358.75,,,,,,1542,
2026-04-16T17:41:38,Climb to mission altitude,50.450199,30.460880,130.88,358.76,,,,,,1542,
2026-04-16T17:41:38,Climb to mission altitude,50.450180,30.460863,132.21,358.77,,,,,,1542,
2026-04-16T17:41:39,Climb to mission altitude,50.450170,30.460855,132.88,358.75,,,,,,1542,
2026-04-16T17:41:39,Climb to mission altitude,50.450151,30.460839,134.25,358.77,,,,,,1542,
2026-04-16T17:41:39,Climb to mission altitude,50.450142,30.460830,135.01,358.76,,,,,,1542,
2026-04-16T17:41:40,Climb to mission altitude,50.450123,30.460813,136.44,358.76,,,,,,1542,
2026-04-16T17:41:40,Climb to mission altitude,50.450113,30.460805,137.11,358.75,,,,,,1542,
2026-04-16T17:41:41,Climb to mission altitude,50.450103,30.460797,137.79,358.74,,,,,,1542,
2026-04-16T17:41:41,Climb to mission altitude,50.450084,30.460780,139.28,358.73,,,,,,1542,
2026-04-16T17:41:41,Climb to mission altitude,50.450074,30.460771,140.02,358.74,,,,,,1542,
2026-04-16T17:41:42,Climb to mission altitude,50.450055,30.460755,141.50,358.73,,,,,,1542,
2026-04-16T17:41:42,Climb to mission altitude,50.450045,30.460746,142.26,358.72,,,,,,1542,
2026-04-16T17:41:42,Climb to mission altitude,50.450035,30.460738,143.00,358.72,,,,,,1542,
2026-04-16T17:41:43,Climb to mission altitude,50.450016,30.460721,144.53,358.73,,,,,,1542,
2026-04-16T17:41:43,Climb to mission altitude,50.450006,30.460712,145.26,358.71,,,,,,1542,
2026-04-16T17:41:43,Climb to mission altitude,50.449987,30.460695,146.81,358.71,,,,,,1542,
2026-04-16T17:41:44,Climb to mission altitude,50.449977,30.460687,147.63,358.71,,,,,,1542,
2026-04-16T17:41:44,Climb to mission altitude,50.449967,30.460678,148.47,358.71,,,,,,1542,
2026-04-16T17:41:44,Climb to mission altitude,50.449948,30.460661,150.10,358.71,,,,,,1542,
2026-04-16T17:41:45,Climb to mission altitude,50.449938,30.460653,150.88,358.71,,,,,,1542,
2026-04-16T17:41:45,Climb to mission altitude,50.449918,30.460636,152.47,358.71,,,,,,1542,
2026-04-16T17:41:45,Climb to mission altitude,50.449909,30.460627,153.30,358.71,,,,,,1542,
2026-04-16T17:41:46,Climb to mission altitude,50.449899,30.460618,154.18,358.70,,,,,,1542,
2026-04-16T17:41:46,Climb to mission altitude,50.449879,30.460601,155.98,358.70,,,,,,1542,
2026-04-16T17:41:47,Climb to mission altitude,50.449869,30.460592,156.87,358.69,,,,,,1542,
2026-04-16T17:41:47,Climb to mission altitude,50.449850,30.460575,158.57,358.69,,,,,,1542,
2026-04-16T17:41:47,Climb to mission altitude,50.449840,30.460566,159.40,358.69,,,,,,1542,
2026-04-16T17:41:48,Climb to mission altitude,50.449821,30.460549,161.12,358.70,,,,,,1542,
2026-04-16T17:41:48,Climb to mission altitude,50.449811,30.460540,161.99,358.70,,,,,,1542,
2026-04-16T17:41:48,Climb to mission altitude,50.449801,30.460531,162.90,358.70,,,,,,1542,
2026-04-16T17:41:49,Climb to mission altitude,50.449781,30.460514,164.60,358.70,,,,,,1542,
2026-04-16T17:41:49,Climb to mission altitude,50.449771,30.460505,165.37,358.70,,,,,,1542,
2026-04-16T17:41:49,Climb to mission altitude,50.449752,30.460487,166.81,358.71,,,,,,1542,
2026-04-16T17:41:50,Climb to mission altitude,50.449742,30.460479,167.44,358.72,,,,,,1542,
2026-04-16T17:41:50,Climb to mission altitude,50.449732,30.460470,168.08,358.72,,,,,,1542,
2026-04-16T17:41:50,Climb to mission altitude,50.449713,30.460453,169.40,358.73,,,,,,1542,
2026-04-16T17:41:51,Climb to mission altitude,50.449703,30.460444,170.05,358.73,,,,,,1542,
2026-04-16T17:41:51,Climb to mission altitude,50.449683,30.460427,171.41,358.72,,,,,,1542,
2026-04-16T17:41:51,Climb to mission altitude,50.449673,30.460418,172.14,358.71,,,,,,1542,
2026-04-16T17:41:52,Climb to mission altitude,50.449663,30.460409,172.88,358.71,,,,,,1542,
2026-04-16T17:41:52,Climb to mission altitude,50.449644,30.460392,174.33,358.71,,,,,,1542,
2026-04-16T17:41:52,Climb to mission altitude,50.449634,30.460383,175.07,358.71,,,,,,1542,
2026-04-16T17:41:53,Climb to mission altitude,50.449614,30.460366,176.52,358.71,,,,,,1542,
2026-04-16T17:41:53,Climb to mission altitude,50.449604,30.460357,177.19,358.71,,,,,,1542,
2026-04-16T17:41:54,Climb to mission altitude,50.449595,30.460348,177.84,358.69,,,,,,1542,
2026-04-16T17:41:54,Climb to mission altitude,50.449575,30.460331,179.19,358.69,,,,,,1542,
2026-04-16T17:41:54,Climb to mission altitude,50.449565,30.460322,179.90,358.70,,,,,,1542,
2026-04-16T17:41:55,Climb to mission altitude,50.449545,30.460305,181.25,358.70,,,,,,1538,
2026-04-16T17:41:55,Climb to mission altitude,50.449536,30.460296,181.96,358.70,,,,,,1538,
2026-04-16T17:41:55,Climb to mission altitude,50.449526,30.460287,182.68,358.70,,,,,,1538,
2026-04-16T17:41:56,Climb to mission altitude,50.449506,30.460270,184.24,358.70,,,,,,1538,
2026-04-16T17:41:56,Climb to mission altitude,50.449496,30.460262,185.05,358.70,,,,,,1538,
2026-04-16T17:41:56,Climb to mission altitude,50.449477,30.460244,186.69,358.71,,,,,,1538,
2026-04-16T17:41:57,Climb to mission altitude,50.449467,30.460235,187.47,358.71,,,,,,1538,
2026-04-16T17:41:57,Climb to mission altitude,50.449457,30.460227,188.24,358.71,,,,,,1538,
2026-04-16T17:41:57,Climb to mission altitude,50.449437,30.460209,189.75,358.72,,,,,,1538,
2026-04-16T17:41:58,Climb to mission altitude,50.449427,30.460201,190.53,358.72,,,,,,1538,
2026-04-16T17:41:58,Climb to mission altitude,50.449407,30.460183,192.19,358.72,,,,,,1538,
2026-04-16T17:41:58,Climb to mission altitude,50.449398,30.460175,192.99,358.72,,,,,,1538,
2026-04-16T17:41:59,Climb to mission altitude,50.449388,30.460166,193.81,358.72,,,,,,1538,
2026-04-16T17:41:59,Climb to mission altitude,50.449368,30.460148,195.28,358.73,,,,,,1538,
2026-04-16T17:42:00,Climb to mission altitude,50.449358,30.460140,196.00,358.73,,,,,,1538,
2026-04-16T17:42:00,Climb to mission altitude,50.449338,30.460122,197.54,358.70,,,,,,1538,
2026-04-16T17:42:00,Climb to mission altitude,50.449328,30.460113,198.34,358.70,,,,,,1538,
2026-04-16T17:42:01,Climb to mission altitude,50.449309,30.460096,199.83,358.71,,,,,,1538,
2026-04-16T17:42:01,Climb to mission altitude,50.449299,30.460087,200.50,358.71,,,,,,1538,
2026-04-16T17:42:01,Climb to mission altitude,50.449289,30.460078,201.19,358.71,,,,,,1538,
2026-04-16T17:42:02,Climb to mission altitude,50.449269,30.460061,202.64,358.69,,,,,,1538,
2026-04-16T17:42:02,Climb to mission altitude,50.449260,30.460052,203.41,358.69,,,,,,1538,
